,x,y,u,v,p
56,0.042,-0.04800000000000001,-0.0001360143463573339,-0.0001168645880666611,-0.0001360143463573339
57,0.043000000000000003,-0.04700000000000001,-0.00019654455065964236,-0.00019605168786658944,-0.00019654455065964236
58,0.044000000000000004,-0.046000000000000006,-0.0002418532736449598,-0.00024914848713962614,-0.0002418532736449598
59,0.045000000000000005,-0.04500000000000001,-0.0002600865682728811,-0.0002644609086795899,-0.0002600865682728811
60,0.046000000000000006,-0.04400000000000001,-0.00024292713041581504,-0.00024246187205656823,-0.00024292713041581504
61,0.04700000000000001,-0.04300000000000001,-0.00019009255772747124,-0.00019232047443533992,-0.00019009255772747124
62,0.04800000000000001,-0.04200000000000001,-0.00011286668896512708,-0.00012764722341611899,-0.00011286668896512708
63,0.04900000000000001,-0.04100000000000001,-3.637164741880869e-05,-6.13086548828974e-05,-3.637164741880869e-05
64,0.04,-0.05000000000000001,-1.1297123910478375e-11,2.046588943641291e-12,-1.1297123910478375e-11
65,0.05000000000000001,-0.04000000000000001,6.13795200324479e-13,-6.089098900966203e-11,6.13795200324479e-13
66,0.04,-0.04900000000000001,-0.00015575255345573537,-4.743904495172822e-05,-0.00015575255345573537
67,0.041,-0.04800000000000001,-0.00027567365546871277,-0.0001541172310389967,-0.00027567365546871277
68,0.042,-0.04700000000000001,-0.0003672006044012164,-0.00027464089996719163,-0.0003672006044012164
69,0.043000000000000003,-0.046000000000000006,-0.00042817893780000414,-0.0003763034485922597,-0.00042817893780000414
70,0.044000000000000004,-0.04500000000000001,-0.00045191174306983883,-0.0004394030241278302,-0.00045191174306983883
71,0.045000000000000005,-0.04400000000000001,-0.0004323228534322049,-0.00045601325875382063,-0.0004323228534322049
72,0.046000000000000006,-0.04300000000000001,-0.0003684434019767996,-0.0004274041001893731,-0.0003684434019767996
73,0.04700000000000001,-0.04200000000000001,-0.0002679944380320373,-0.00036064458547294803,-0.0002679944380320373
74,0.04800000000000001,-0.04100000000000001,-0.00015001795221396906,-0.00026447748919167675,-0.00015001795221396906
75,0.04900000000000001,-0.04000000000000001,-4.609980082101684e-05,-0.00014471912140430254,-4.609980082101684e-05
76,0.039,-0.05000000000000001,-1.1297123900075598e-11,2.0465889442885532e-12,-1.1297123900075598e-11
77,0.05000000000000001,-0.039000000000000014,6.137951998163627e-13,-6.089098901421569e-11,6.137951998163627e-13
78,0.039,-0.04900000000000001,-0.00025994062416074637,-5.6724529275746245e-05,-0.00025994062416074637
79,0.04,-0.04800000000000001,-0.0004500766887469882,-0.00019061723121814247,-0.0004500766887469882
80,0.041,-0.04700000000000001,-0.00058577760445031,-0.0003535968111183178,-0.00058577760445031
81,0.042,-0.046000000000000006,-0.0006721204358193961,-0.0005080822947254897,-0.0006721204358193961
82,0.043000000000000003,-0.04500000000000001,-0.0007079466628617816,-0.0006278508042706784,-0.0007079466628617816
83,0.044000000000000004,-0.04400000000000001,-0.0006903718578244179,-0.0006976575239942326,-0.0006903718578244179
84,0.045000000000000005,-0.04300000000000001,-0.0006190512837161591,-0.0007115182343867216,-0.0006190512837161591
85,0.046000000000000006,-0.04200000000000001,-0.0004997847331906082,-0.0006700719635377685,-0.0004997847331906082
86,0.04700000000000001,-0.04100000000000001,-0.00034730523113808297,-0.0005772668451089843,-0.00034730523113808297
87,0.04800000000000001,-0.04000000000000001,-0.00018706344799490632,-0.00043654535763242534,-0.00018706344799490632
88,0.04900000000000001,-0.039000000000000014,-5.5655266544407946e-05,-0.00024697268509101737,-5.5655266544407946e-05
89,0.038,-0.05000000000000001,-8.01142656863345e-11,-3.644270681913159e-12,-8.01142656863345e-11
90,0.05000000000000001,-0.03800000000000001,2.5803996628377833e-12,-5.5819266132914086e-12,2.5803996628377833e-12
91,0.038,-0.04900000000000001,-0.0003817560207892272,-6.552789410144257e-05,-0.0003817560207892272
92,0.039,-0.04800000000000001,-0.0006583798895954343,-0.0002258058258172846,-0.0006583798895954343
93,0.04,-0.04700000000000001,-0.0008522039489899925,-0.0004312411535134043,-0.0008522039489899925
94,0.041,-0.046000000000000006,-0.0009749971820940316,-0.000640774154327711,-0.0009749971820940316
95,0.042,-0.04500000000000001,-0.0010311839123691823,-0.0008230424749596627,-0.0010311839123691823
96,0.043000000000000003,-0.04400000000000001,-0.001021667303615903,-0.0009566060464002444,-0.001021667303615903
97,0.044000000000000004,-0.04300000000000001,-0.0009477221705200148,-0.0010289732147589934,-0.0009477221705200148
98,0.045000000000000005,-0.04200000000000001,-0.0008145066770023127,-0.001034672904492295,-0.0008145066770023127
99,0.046000000000000006,-0.04100000000000001,-0.0006339383631926816,-0.0009726179991762056,-0.0006339383631926816
100,0.04700000000000001,-0.04000000000000001,-0.00042676568737929884,-0.0008429667199872802,-0.00042676568737929884
101,0.04800000000000001,-0.039000000000000014,-0.0002236380393286118,-0.0006437484124866974,-0.0002236380393286118
102,0.04900000000000001,-0.03800000000000001,-6.498986716373097e-05,-0.0003677268763768756,-6.498986716373097e-05
103,0.03700000000000001,-0.05000000000000001,-8.011426567269915e-11,-3.644270681341286e-12,-8.011426567269915e-11
104,0.05000000000000001,-0.03700000000000001,2.5803996623535616e-12,-5.581926619706474e-12,2.5803996623535616e-12
105,0.03700000000000001,-0.04900000000000001,-0.0005202177431960536,-7.378099227673543e-05,-0.0005202177431960536
106,0.038,-0.04800000000000001,-0.0008992622689748262,-0.0002592818277637331,-0.0008992622689748262
107,0.039,-0.04700000000000001,-0.0011655148134812334,-0.0005063437504931835,-0.0011655148134812334
108,0.04,-0.046000000000000006,-0.0013368063356714213,-0.0007715941210030954,-0.0013368063356714213
109,0.041,-0.04500000000000001,-0.001422959385983251,-0.0010197662141671244,-0.001422959385983251
110,0.042,-0.04400000000000001,-0.001428961384111357,-0.0012243312351492598,-0.001428961384111357
111,0.043000000000000003,-0.04300000000000001,-0.0013584125798568423,-0.0013671125208823682,-0.0013584125798568423
112,0.044000000000000004,-0.04200000000000001,-0.0012168306549026752,-0.001436994239691388,-0.0012168306549026752
113,0.045000000000000005,-0.04100000000000001,-0.0010145231450609518,-0.0014278911344030875,-0.0010145231450609518
114,0.046000000000000006,-0.04000000000000001,-0.0007688273675998708,-0.0013361922180269003,-0.0007688273675998708
115,0.04700000000000001,-0.039000000000000014,-0.0005055583306873484,-0.0011578864632660003,-0.0005055583306873484
116,0.04800000000000001,-0.03800000000000001,-0.00025952653175013117,-0.0008856878748199207,-0.00025952653175013117
117,0.04900000000000001,-0.03700000000000001,-7.40814751315344e-05,-0.0005065640374454349,-7.40814751315344e-05
118,0.03600000000000001,-0.05000000000000001,-9.573826893043845e-11,1.55367363626579e-12,-9.573826893043845e-11
119,0.05000000000000001,-0.03600000000000001,2.6449872182143002e-12,-1.1749036674915303e-11,2.6449872182143002e-12
120,0.03600000000000001,-0.04900000000000001,-0.0006742251706809755,-8.143628175022712e-05,-0.0006742251706809755
121,0.03700000000000001,-0.04800000000000001,-0.0011710524228598085,-0.0002907568800649766,-0.0011710524228598085
122,0.038,-0.04700000000000001,-0.0015240628865494667,-0.0005779997448225884,-0.0015240628865494667
123,0.039,-0.046000000000000006,-0.0017564914246814775,-0.0008984490080148233,-0.0017564914246814775
124,0.04,-0.04500000000000001,-0.0018832252700975139,-0.0012140128390078048,-0.0018832252700975139
125,0.041,-0.04400000000000001,-0.0019134043974350136,-0.0014941150756450415,-0.0019134043974350136
126,0.042,-0.04300000000000001,-0.0018534040278186607,-0.001715751078386329,-0.0018534040278186607
127,0.043000000000000003,-0.04200000000000001,-0.0017098570340575816,-0.0018627311708668162,-0.0017098570340575816
128,0.044000000000000004,-0.04100000000000001,-0.0014924330410725176,-0.0019241964811482042,-0.0014924330410725176
129,0.045000000000000005,-0.04000000000000001,-0.00121614872522053,-0.0018925822444636727,-0.00121614872522053
130,0.046000000000000006,-0.039000000000000014,-0.0009030562550461685,-0.0017612088004230158,-0.0009030562550461685
131,0.04700000000000001,-0.03800000000000001,-0.0005831758692844084,-0.0015217359859892021,-0.0005831758692844084
132,0.04800000000000001,-0.03700000000000001,-0.0002946156124614726,-0.0011617847702691468,-0.0002946156124614726
133,0.04900000000000001,-0.03600000000000001,-8.292516610039578e-05,-0.0006630329092855037,-8.292516610039578e-05
134,0.03500000000000001,-0.05000000000000001,-9.573826891400816e-11,1.5536736367498781e-12,-9.573826891400816e-11
135,0.05000000000000001,-0.03500000000000001,2.644987217756161e-12,-1.1749036683104252e-11,2.644987217756161e-12
